ensembl_gene_id mgi_symbol Symbol
ENSMUSG00000002052 Supt6 Supt6
ENSMUSG00000053134 Supt7l Supt7l
ENSMUSG00000015790 Surf1 Surf1
ENSMUSG00000036160 Surf6 Surf6
ENSMUSG00000021133 Susd6 Susd6
ENSMUSG00000038486 Sv2a Sv2a
ENSMUSG00000074093 Svip Svip
ENSMUSG00000031015 Swap70 Swap70
ENSMUSG00000032714 Syde1 Syde1
ENSMUSG00000028821 Syf2 Syf2
ENSMUSG00000021457 Syk Syk
ENSMUSG00000023118 Sympk Sympk
ENSMUSG00000037217 Syn1 Syn1
ENSMUSG00000048277 Syngr2 Syngr2
ENSMUSG00000023805 Synj2 Synj2
ENSMUSG00000030554 Synm Synm
ENSMUSG00000043079 Synpo Synpo
ENSMUSG00000056296 Synpr Synpr
ENSMUSG00000034940 Synrg Synrg
ENSMUSG00000031144 Syp Syp
ENSMUSG00000020570 Sypl Sypl
ENSMUSG00000045503 Sys1 Sys1
ENSMUSG00000068923 Syt11 Syt11
ENSMUSG00000030731 Syt3 Syt3
ENSMUSG00000030616 Sytl2 Sytl2
ENSMUSG00000031255 Sytl4 Sytl4
ENSMUSG00000024807 Syvn1 Syvn1
ENSMUSG00000040842 Szrd1 Szrd1
ENSMUSG00000058159 T2 T2
ENSMUSG00000022414 Tab1 Tab1
ENSMUSG00000015755 Tab2 Tab2
ENSMUSG00000061762 Tac1 Tac1
ENSMUSG00000065954 Tacc1 Tacc1
ENSMUSG00000037313 Tacc3 Tacc3
ENSMUSG00000001983 Taco1 Taco1
ENSMUSG00000085255 Taco1os Taco1os
ENSMUSG00000026563 Tada1 Tada1
ENSMUSG00000031314 Taf1 Taf1
ENSMUSG00000024218 Taf11 Taf11
ENSMUSG00000048100 Taf13 Taf13
ENSMUSG00000051316 Taf7 Taf7
ENSMUSG00000047242 Taf9b Taf9b
ENSMUSG00000025503 Taldo1 Taldo1
ENSMUSG00000035168 Tanc1 Tanc1
ENSMUSG00000059981 Taok2 Taok2
ENSMUSG00000061288 Taok3 Taok3
ENSMUSG00000046985 Tapt1 Tapt1
ENSMUSG00000030515 Tarsl2 Tarsl2
ENSMUSG00000042492 Tbc1d10b Tbc1d10b
ENSMUSG00000048720 Tbc1d12 Tbc1d12
ENSMUSG00000039678 Tbc1d13 Tbc1d13
ENSMUSG00000029192 Tbc1d14 Tbc1d14
ENSMUSG00000020130 Tbc1d15 Tbc1d15
ENSMUSG00000039976 Tbc1d16 Tbc1d16
ENSMUSG00000038520 Tbc1d17 Tbc1d17
ENSMUSG00000051864 Tbc1d22a Tbc1d22a
ENSMUSG00000042203 Tbc1d22b Tbc1d22b
ENSMUSG00000023923 Tbc1d5 Tbc1d5
ENSMUSG00000021368 Tbc1d7 Tbc1d7
ENSMUSG00000042473 Tbc1d8b Tbc1d8b
ENSMUSG00000006095 Tbcb Tbcb
ENSMUSG00000036430 Tbcc Tbcc
ENSMUSG00000039230 Tbcd Tbcd
ENSMUSG00000028030 Tbck Tbck
ENSMUSG00000027630 Tbl1xr1 Tbl1xr1
ENSMUSG00000005374 Tbl2 Tbl2
ENSMUSG00000040688 Tbl3 Tbl3
ENSMUSG00000000384 Tbrg4 Tbrg4
ENSMUSG00000046603 Tcaim Tcaim
ENSMUSG00000049536 Tceal1 Tceal1
ENSMUSG00000044550 Tceal3 Tceal3
ENSMUSG00000051224 Tceanc Tceanc
ENSMUSG00000032228 Tcf12 Tcf12
ENSMUSG00000001472 Tcf25 Tcf25
ENSMUSG00000020167 Tcf3 Tcf3
ENSMUSG00000053477 Tcf4 Tcf4
ENSMUSG00000055799 Tcf7l1 Tcf7l1
ENSMUSG00000024985 Tcf7l2 Tcf7l2
ENSMUSG00000001750 Tcirg1 Tcirg1
ENSMUSG00000020432 Tcn2 Tcn2
ENSMUSG00000027175 Tcp11l1 Tcp11l1
ENSMUSG00000035517 Tdrd7 Tdrd7
ENSMUSG00000041912 Tdrkh Tdrkh
ENSMUSG00000021275 Tecpr2 Tecpr2
ENSMUSG00000031708 Tecr Tecr
ENSMUSG00000020778 Ten1 Ten1
ENSMUSG00000049336 Tenm2 Tenm2
ENSMUSG00000048078 Tenm4 Tenm4
ENSMUSG00000033430 Terf2ip Terf2ip
ENSMUSG00000033985 Tesk2 Tesk2
ENSMUSG00000047146 Tet1 Tet1
ENSMUSG00000034832 Tet3 Tet3
ENSMUSG00000040548 Tex2 Tex2
ENSMUSG00000014748 Tex261 Tex261
ENSMUSG00000040813 Tex264 Tex264
ENSMUSG00000032411 Tfdp2 Tfdp2
ENSMUSG00000023990 Tfeb Tfeb
ENSMUSG00000022757 Tfg Tfg
ENSMUSG00000006335 Tfpt Tfpt
ENSMUSG00000022797 Tfrc Tfrc
ENSMUSG00000029999 Tgfa Tgfa
ENSMUSG00000021253 Tgfb3 Tgfb3
ENSMUSG00000035493 Tgfbi Tgfbi
ENSMUSG00000070939 Tgfbrap1 Tgfbrap1
ENSMUSG00000020137 Thap2 Thap2
ENSMUSG00000028047 Thbs3 Thbs3
ENSMUSG00000028145 Them4 Them4
ENSMUSG00000056665 Them6 Them6
ENSMUSG00000025872 Thoc3 Thoc3
ENSMUSG00000041319 Thoc6 Thoc6
ENSMUSG00000004929 Thop1 Thop1
ENSMUSG00000058756 Thra Thra
ENSMUSG00000035686 Thrsp Thrsp
ENSMUSG00000031480 Thsd1 Thsd1
ENSMUSG00000032289 Thsd4 Thsd4
ENSMUSG00000032625 Thsd7a Thsd7a
ENSMUSG00000045691 Thtpa Thtpa
ENSMUSG00000030942 Thumpd1 Thumpd1
ENSMUSG00000046688 Tifa Tifa
ENSMUSG00000089847 Timm10b Timm10b
ENSMUSG00000020219 Timm13 Timm13
ENSMUSG00000039016 Timm8b Timm8b
ENSMUSG00000021079 Timm9 Timm9
ENSMUSG00000017466 Timp2 Timp2
ENSMUSG00000007589 Tinf2 Tinf2
ENSMUSG00000032041 Tirap Tirap
ENSMUSG00000012296 Tjap1 Tjap1
ENSMUSG00000030516 Tjp1 Tjp1
ENSMUSG00000024812 Tjp2 Tjp2
ENSMUSG00000021957 Tkt Tkt
ENSMUSG00000008305 Tle1 Tle1
ENSMUSG00000034771 Tle2 Tle2
ENSMUSG00000032280 Tle3 Tle3
ENSMUSG00000034758 Tle6 Tle6
ENSMUSG00000028465 Tln1 Tln1
ENSMUSG00000031556 Tm2d2 Tm2d2
ENSMUSG00000040234 Tm7sf3 Tm7sf3
ENSMUSG00000025016 Tm9sf3 Tm9sf3
ENSMUSG00000025591 Tma16 Tma16
ENSMUSG00000006301 Tmbim1 Tmbim1
ENSMUSG00000020225 Tmbim4 Tmbim4
ENSMUSG00000023010 Tmbim6 Tmbim6
ENSMUSG00000025572 Tmc6 Tmc6
ENSMUSG00000042246 Tmc7 Tmc7
ENSMUSG00000030126 Tmcc1 Tmcc1
ENSMUSG00000042066 Tmcc2 Tmcc2
ENSMUSG00000020023 Tmcc3 Tmcc3
ENSMUSG00000038497 Tmco3 Tmco3
ENSMUSG00000006850 Tmco6 Tmco6
ENSMUSG00000004394 Tmed4 Tmed4
ENSMUSG00000063406 Tmed5 Tmed5
ENSMUSG00000033184 Tmed7 Tmed7
ENSMUSG00000028347 Tmeff1 Tmeff1
ENSMUSG00000026109 Tmeff2 Tmeff2
ENSMUSG00000020921 Tmem101 Tmem101
ENSMUSG00000029571 Tmem106b Tmem106b
ENSMUSG00000042757 Tmem108 Tmem108
ENSMUSG00000034659 Tmem109 Tmem109
ENSMUSG00000010045 Tmem115 Tmem115
ENSMUSG00000063296 Tmem117 Tmem117
ENSMUSG00000049036 Tmem121 Tmem121
ENSMUSG00000050912 Tmem123 Tmem123
ENSMUSG00000050854 Tmem125 Tmem125
ENSMUSG00000067365 Tmem128 Tmem128
ENSMUSG00000019295 Tmem129 Tmem129
ENSMUSG00000024736 Tmem132a Tmem132a
ENSMUSG00000070498 Tmem132b Tmem132b
ENSMUSG00000034310 Tmem132d Tmem132d
ENSMUSG00000024845 Tmem134 Tmem134
ENSMUSG00000026939 Tmem141 Tmem141
ENSMUSG00000027956 Tmem144 Tmem144
ENSMUSG00000006315 Tmem147 Tmem147
ENSMUSG00000025933 Tmem14a Tmem14a
ENSMUSG00000021361 Tmem14c Tmem14c
ENSMUSG00000055912 Tmem150a Tmem150a
ENSMUSG00000061451 Tmem151a Tmem151a
ENSMUSG00000030917 Tmem159 Tmem159
ENSMUSG00000002342 Tmem161a Tmem161a
ENSMUSG00000026347 Tmem163 Tmem163
ENSMUSG00000029569 Tmem168 Tmem168
ENSMUSG00000026188 Tmem169 Tmem169
ENSMUSG00000057716 Tmem178b Tmem178b
ENSMUSG00000054013 Tmem179 Tmem179
ENSMUSG00000038141 Tmem181a Tmem181a
ENSMUSG00000031617 Tmem184c Tmem184c
ENSMUSG00000069520 Tmem19 Tmem19
ENSMUSG00000025521 Tmem192 Tmem192
ENSMUSG00000048004 Tmem196 Tmem196
ENSMUSG00000078201 Tmem203 Tmem203
ENSMUSG00000040883 Tmem205 Tmem205
ENSMUSG00000060538 Tmem219 Tmem219
ENSMUSG00000050270 Tmem220 Tmem220
ENSMUSG00000048022 Tmem229a Tmem229a
ENSMUSG00000028797 Tmem234 Tmem234
ENSMUSG00000038079 Tmem237 Tmem237
ENSMUSG00000030431 Tmem238 Tmem238
ENSMUSG00000079659 Tmem243 Tmem243
ENSMUSG00000055296 Tmem245 Tmem245
ENSMUSG00000070394 Tmem256 Tmem256
ENSMUSG00000036372 Tmem258 Tmem258
ENSMUSG00000013858 Tmem259 Tmem259
ENSMUSG00000036339 Tmem260 Tmem260
ENSMUSG00000032328 Tmem30a Tmem30a
ENSMUSG00000037720 Tmem33 Tmem33
ENSMUSG00000028420 Tmem38b Tmem38b
ENSMUSG00000053730 Tmem39b Tmem39b
ENSMUSG00000047554 Tmem41b Tmem41b
ENSMUSG00000066233 Tmem42 Tmem42
ENSMUSG00000028822 Tmem50a Tmem50a
ENSMUSG00000022964 Tmem50b Tmem50b
ENSMUSG00000028618 Tmem59 Tmem59
ENSMUSG00000045435 Tmem60 Tmem60
ENSMUSG00000054484 Tmem62 Tmem62
ENSMUSG00000026519 Tmem63a Tmem63a
ENSMUSG00000036026 Tmem63b Tmem63b
ENSMUSG00000054409 Tmem74 Tmem74
ENSMUSG00000025505 Tmem80 Tmem80
ENSMUSG00000033808 Tmem87a Tmem87a
ENSMUSG00000073680 Tmem88b Tmem88b
ENSMUSG00000037278 Tmem97 Tmem97
ENSMUSG00000035413 Tmem98 Tmem98
ENSMUSG00000031021 Tmem9b Tmem9b
ENSMUSG00000030059 Tmf1 Tmf1
ENSMUSG00000028328 Tmod1 Tmod1
ENSMUSG00000032186 Tmod2 Tmod2
ENSMUSG00000089768 Tmsb15b1 Tmsb15b1
ENSMUSG00000049775 Tmsb4x Tmsb4x
ENSMUSG00000036019 Tmtc2 Tmtc2
ENSMUSG00000028958 Tmub1 Tmub1
ENSMUSG00000034757 Tmub2 Tmub2
ENSMUSG00000050043 Tmx2 Tmx2
ENSMUSG00000053475 Tnfaip6 Tnfaip6
ENSMUSG00000062210 Tnfaip8 Tnfaip8
ENSMUSG00000013707 Tnfaip8l2 Tnfaip8l2
ENSMUSG00000023915 Tnfrsf21 Tnfrsf21
ENSMUSG00000027692 Tnik Tnik
ENSMUSG00000020400 Tnip1 Tnip1
ENSMUSG00000031529 Tnks Tnks
ENSMUSG00000024811 Tnks2 Tnks2
ENSMUSG00000026418 Tnni1 Tnni1
ENSMUSG00000015829 Tnr Tnr
ENSMUSG00000055322 Tns1 Tns1
ENSMUSG00000037003 Tns2 Tns2
ENSMUSG00000020422 Tns3 Tns3
ENSMUSG00000048546 Tob2 Tob2
ENSMUSG00000025139 Tollip Tollip
ENSMUSG00000000538 Tom1l2 Tom1l2
ENSMUSG00000093904 Tomm20 Tomm20
ENSMUSG00000005674 Tomm40l Tomm40l
ENSMUSG00000032555 Topbp1 Topbp1
ENSMUSG00000026466 Tor1aip1 Tor1aip1
ENSMUSG00000050565 Tor1aip2 Tor1aip2
ENSMUSG00000027506 Tpd52 Tpd52
ENSMUSG00000000827 Tpd52l2 Tpd52l2
ENSMUSG00000020308 Tpgs1 Tpgs1
ENSMUSG00000027940 Tpm3 Tpm3
ENSMUSG00000021376 Tpmt Tpmt
ENSMUSG00000030894 Tpp1 Tpp1
ENSMUSG00000021573 Tppp Tppp
ENSMUSG00000014846 Tppp3 Tppp3
ENSMUSG00000029030 Tprgl Tprgl
ENSMUSG00000054226 Tprkb Tprkb
ENSMUSG00000048707 Tprn Tprn
ENSMUSG00000034118 Tpst1 Tpst1
ENSMUSG00000060126 Tpt1 Tpt1
ENSMUSG00000031887 Tradd Tradd
ENSMUSG00000026942 Traf2 Traf2
ENSMUSG00000019842 Traf3ip2 Traf3ip2
ENSMUSG00000027164 Traf6 Traf6
ENSMUSG00000042726 Trafd1 Trafd1
ENSMUSG00000026028 Trak2 Trak2
ENSMUSG00000044528 Tram1l1 Tram1l1
ENSMUSG00000000374 Trappc10 Trappc10
ENSMUSG00000020628 Trappc12 Trappc12
ENSMUSG00000079317 Trappc2 Trappc2
ENSMUSG00000015013 Trappc2l Trappc2l
ENSMUSG00000028847 Trappc3 Trappc3
ENSMUSG00000032112 Trappc4 Trappc4
ENSMUSG00000002043 Trappc6a Trappc6a
ENSMUSG00000047921 Trappc9 Trappc9
ENSMUSG00000032554 Trf Trf
ENSMUSG00000043496 Tril Tril
ENSMUSG00000035235 Trim13 Trim13
ENSMUSG00000027993 Trim2 Trim2
ENSMUSG00000021712 Trim23 Trim23
ENSMUSG00000029833 Trim24 Trim24
ENSMUSG00000036989 Trim3 Trim3
ENSMUSG00000022043 Trim35 Trim35
ENSMUSG00000027189 Trim44 Trim44
ENSMUSG00000034317 Trim59 Trim59
ENSMUSG00000040350 Trim7 Trim7
ENSMUSG00000033088 Triobp Triobp
ENSMUSG00000004127 Trmt10a Trmt10a
ENSMUSG00000035601 Trmt10b Trmt10b
ENSMUSG00000033439 Trmt13 Trmt13
ENSMUSG00000067369 Trmt2b Trmt2b
ENSMUSG00000037376 Trmt6 Trmt6
ENSMUSG00000060950 Trmt61a Trmt61a
ENSMUSG00000013736 Trnt1 Trnt1
ENSMUSG00000026510 Trp53bp2 Trp53bp2
ENSMUSG00000038375 Trp53inp2 Trp53inp2
ENSMUSG00000032839 Trpc1 Trpc1
ENSMUSG00000038324 Trpc4ap Trpc4ap
ENSMUSG00000041710 Trpc5 Trpc5
ENSMUSG00000052387 Trpm3 Trpm3
ENSMUSG00000038679 Trps1 Trps1
ENSMUSG00000039826 Trub2 Trub2
ENSMUSG00000010538 Tsacc Tsacc
ENSMUSG00000026812 Tsc1 Tsc1
ENSMUSG00000002496 Tsc2 Tsc2
ENSMUSG00000031431 Tsc22d3 Tsc22d3
ENSMUSG00000029723 Tsc22d4 Tsc22d4
ENSMUSG00000042389 Tsen2 Tsen2
ENSMUSG00000014402 Tsg101 Tsg101
ENSMUSG00000027857 Tshb Tshb
ENSMUSG00000020963 Tshr Tshr
ENSMUSG00000046982 Tshz1 Tshz1
ENSMUSG00000037824 Tspan14 Tspan14
ENSMUSG00000037031 Tspan15 Tspan15
ENSMUSG00000025875 Tspan17 Tspan17
ENSMUSG00000027858 Tspan2 Tspan2
ENSMUSG00000032324 Tspan3 Tspan3
ENSMUSG00000028152 Tspan5 Tspan5
ENSMUSG00000030352 Tspan9 Tspan9
ENSMUSG00000041096 Tspyl2 Tspyl2
ENSMUSG00000039485 Tspyl4 Tspyl4
ENSMUSG00000044986 Tst Tst
ENSMUSG00000035495 Tstd2 Tstd2
ENSMUSG00000015599 Ttbk1 Ttbk1
ENSMUSG00000090100 Ttbk2 Ttbk2
ENSMUSG00000041278 Ttc1 Ttc1
ENSMUSG00000040219 Ttc12 Ttc12
ENSMUSG00000039021 Ttc16 Ttc16
ENSMUSG00000022151 Ttc33 Ttc33
ENSMUSG00000024424 Ttc39c Ttc39c
ENSMUSG00000036918 Ttc7 Ttc7
ENSMUSG00000042734 Ttc9 Ttc9
ENSMUSG00000012609 Ttll5 Ttll5
ENSMUSG00000038756 Ttll6 Ttll6
ENSMUSG00000036745 Ttll7 Ttll7
ENSMUSG00000030428 Ttyh1 Ttyh1
ENSMUSG00000034714 Ttyh2 Ttyh2
ENSMUSG00000072235 Tuba1a Tuba1a
ENSMUSG00000062380 Tubb3 Tubb3
ENSMUSG00000062591 Tubb4a Tubb4a
ENSMUSG00000045007 Tubg2 Tubg2
ENSMUSG00000001521 Tulp3 Tulp3
ENSMUSG00000034377 Tulp4 Tulp4
ENSMUSG00000022451 Twf1 Twf1
ENSMUSG00000053841 Txlna Txlna
ENSMUSG00000028567 Txndc12 Txndc12
ENSMUSG00000021830 Txndc16 Txndc16
ENSMUSG00000020803 Txndc17 Txndc17
ENSMUSG00000058407 Txndc9 Txndc9
ENSMUSG00000075704 Txnrd2 Txnrd2
ENSMUSG00000027298 Tyro3 Tyro3
ENSMUSG00000030579 Tyrobp Tyrobp
ENSMUSG00000020087 Tysnd1 Tysnd1
ENSMUSG00000048495 Tyw5 Tyw5
ENSMUSG00000061613 U2af1 U2af1
ENSMUSG00000026670 Uap1 Uap1
ENSMUSG00000026956 Uap1l1 Uap1l1
ENSMUSG00000001924 Uba1 Uba1
ENSMUSG00000052997 Uba2 Uba2
ENSMUSG00000030061 Uba3 Uba3
ENSMUSG00000036352 Ubac1 Ubac1
ENSMUSG00000039568 Ubald1 Ubald1
ENSMUSG00000050628 Ubald2 Ubald2
ENSMUSG00000028437 Ubap1 Ubap1
ENSMUSG00000028433 Ubap2 Ubap2
ENSMUSG00000032020 Ubash3b Ubash3b
ENSMUSG00000019505 Ubb Ubb
ENSMUSG00000008348 Ubc Ubc
ENSMUSG00000020390 Ube2b Ube2b
ENSMUSG00000019927 Ube2d1 Ube2d1
ENSMUSG00000058317 Ube2e2 Ube2e2
ENSMUSG00000027011 Ube2e3 Ube2e3
ENSMUSG00000020794 Ube2g1 Ube2g1
ENSMUSG00000039159 Ube2h Ube2h
ENSMUSG00000038965 Ube2l3 Ube2l3
ENSMUSG00000029577 Ube3b Ube3b
ENSMUSG00000059890 Ube4a Ube4a
ENSMUSG00000001687 Ubl3 Ubl3
ENSMUSG00000055720 Ubl7 Ubl7
ENSMUSG00000005312 Ubqln1 Ubqln1
ENSMUSG00000050148 Ubqln2 Ubqln2
ENSMUSG00000008604 Ubqln4 Ubqln4
ENSMUSG00000023977 Ubr2 Ubr2
ENSMUSG00000044308 Ubr3 Ubr3
ENSMUSG00000041712 Ubr7 Ubr7
ENSMUSG00000020923 Ubtf Ubtf
ENSMUSG00000071655 Ubxn1 Ubxn1
ENSMUSG00000019578 Ubxn6 Ubxn6
ENSMUSG00000053774 Ubxn7 Ubxn7
ENSMUSG00000052906 Ubxn8 Ubxn8
ENSMUSG00000029223 Uchl1 Uchl1
ENSMUSG00000022111 Uchl3 Uchl3
ENSMUSG00000035337 Uchl4 Uchl4
ENSMUSG00000026558 Uck2 Uck2
ENSMUSG00000089917 Uckl1 Uckl1
ENSMUSG00000001891 Ugp2 Ugp2
ENSMUSG00000032854 Ugt8a Ugt8a
ENSMUSG00000026667 Uhmk1 Uhmk1
ENSMUSG00000004798 Ulk2 Ulk2
ENSMUSG00000062151 Unc13c Unc13c
ENSMUSG00000026111 Unc50 Unc50
ENSMUSG00000020099 Unc5b Unc5b
ENSMUSG00000059921 Unc5c Unc5c
ENSMUSG00000021198 Unc79 Unc79
ENSMUSG00000036908 Unc93b1 Unc93b1
ENSMUSG00000058301 Upf1 Upf1
ENSMUSG00000038398 Upf3a Upf3a
ENSMUSG00000059534 Uqcr10 Uqcr10
ENSMUSG00000020163 Uqcr11 Uqcr11
ENSMUSG00000025651 Uqcrc1 Uqcrc1
ENSMUSG00000030884 Uqcrc2 Uqcrc2
ENSMUSG00000038462 Uqcrfs1 Uqcrfs1
ENSMUSG00000044894 Uqcrq Uqcrq
ENSMUSG00000069020 Urm1 Urm1
ENSMUSG00000058239 Usf2 Usf2
ENSMUSG00000025616 Usp16 Usp16
ENSMUSG00000032010 Usp2 Usp2
ENSMUSG00000026854 Usp20 Usp20
ENSMUSG00000042506 Usp22 Usp22
ENSMUSG00000022867 Usp25 Usp25
ENSMUSG00000029592 Usp30 Usp30
ENSMUSG00000063317 Usp31 Usp31
ENSMUSG00000000804 Usp32 Usp32
ENSMUSG00000056305 Usp39 Usp39
ENSMUSG00000038429 Usp5 Usp5
ENSMUSG00000034235 Usp54 Usp54
ENSMUSG00000039046 Usp6nl Usp6nl
ENSMUSG00000047712 Ust Ust
ENSMUSG00000079470 Utp14b Utp14b
ENSMUSG00000022313 Utp23 Utp23
ENSMUSG00000001134 Uxt Uxt
ENSMUSG00000010936 Vac14 Vac14
ENSMUSG00000020894 Vamp2 Vamp2
ENSMUSG00000028955 Vamp3 Vamp3
ENSMUSG00000073002 Vamp5 Vamp5
ENSMUSG00000050732 Vamp8 Vamp8
ENSMUSG00000027860 Vangl1 Vangl1
ENSMUSG00000024091 Vapa Vapa
ENSMUSG00000031197 Vbp1 Vbp1
ENSMUSG00000027962 Vcam1 Vcam1
ENSMUSG00000021614 Vcan Vcan
ENSMUSG00000021823 Vcl Vcl
ENSMUSG00000028452 Vcp Vcp
ENSMUSG00000021771 Vdac2 Vdac2
ENSMUSG00000030315 Vgll4 Vgll4
ENSMUSG00000033933 Vhl Vhl
ENSMUSG00000096145 Vkorc1 Vkorc1
ENSMUSG00000066735 Vkorc1l1 Vkorc1l1
ENSMUSG00000024924 Vldlr Vldlr
ENSMUSG00000073131 Vma21 Vma21
ENSMUSG00000018171 Vmp1 Vmp1
ENSMUSG00000032127 Vps11 Vps11
ENSMUSG00000035284 Vps13c Vps13c
ENSMUSG00000020220 Vps13d Vps13d
ENSMUSG00000020078 Vps26a Vps26a
ENSMUSG00000029462 Vps29 Vps29
ENSMUSG00000031696 Vps35 Vps35
ENSMUSG00000031479 Vps36 Vps36
ENSMUSG00000031600 Vps37a Vps37a
ENSMUSG00000048832 Vps37c Vps37c
ENSMUSG00000031913 Vps4a Vps4a
ENSMUSG00000009907 Vps4b Vps4b
ENSMUSG00000024319 Vps52 Vps52
ENSMUSG00000017288 Vps53 Vps53
ENSMUSG00000033653 Vps8 Vps8
ENSMUSG00000064090 Vrk2 Vrk2
ENSMUSG00000019868 Vta1 Vta1
ENSMUSG00000042116 Vwa1 Vwa1
ENSMUSG00000050122 Vwa3b Vwa3b
ENSMUSG00000019831 Wasf1 Wasf1
ENSMUSG00000028868 Wasf2 Wasf2
ENSMUSG00000030216 Wbp11 Wbp11
ENSMUSG00000047731 Wbp1l Wbp1l
ENSMUSG00000034341 Wbp2 Wbp2
ENSMUSG00000043940 Wdfy3 Wdfy3
ENSMUSG00000035754 Wdr18 Wdr18
ENSMUSG00000037957 Wdr20 Wdr20
ENSMUSG00000021147 Wdr37 Wdr37
ENSMUSG00000042015 Wdr41 Wdr41
ENSMUSG00000039382 Wdr45 Wdr45
ENSMUSG00000025173 Wdr45b Wdr45b
ENSMUSG00000040389 Wdr47 Wdr47
ENSMUSG00000042660 Wdr55 Wdr55
ENSMUSG00000031959 Wdr59 Wdr59
ENSMUSG00000040560 Wdr7 Wdr7
ENSMUSG00000045374 Wdr81 Wdr81
ENSMUSG00000058486 Wdr91 Wdr91
ENSMUSG00000037622 Wdtc1 Wdtc1
ENSMUSG00000023336 Wfdc1 Wfdc1
ENSMUSG00000044177 Wfikkn2 Wfikkn2
ENSMUSG00000075284 Wipf1 Wipf1
ENSMUSG00000041895 Wipi1 Wipi1
ENSMUSG00000029578 Wipi2 Wipi2
ENSMUSG00000028173 Wls Wls
ENSMUSG00000045962 Wnk1 Wnk1
ENSMUSG00000000125 Wnt3 Wnt3
ENSMUSG00000041346 Wrap53 Wrap53
ENSMUSG00000029029 Wrap73 Wrap73
ENSMUSG00000031583 Wrn Wrn
ENSMUSG00000020811 Wscd1 Wscd1
ENSMUSG00000031563 Wwc2 Wwc2
ENSMUSG00000041058 Wwp1 Wwp1
ENSMUSG00000019470 Xab2 Xab2
ENSMUSG00000040483 Xaf1 Xaf1
ENSMUSG00000051951 Xkr4 Xkr4
ENSMUSG00000067150 Xpo5 Xpo5
ENSMUSG00000000131 Xpo6 Xpo6
ENSMUSG00000051768 Xrcc1 Xrcc1
ENSMUSG00000021287 Xrcc3 Xrcc3
ENSMUSG00000022471 Xrcc6 Xrcc6
ENSMUSG00000028811 Yars Yars
ENSMUSG00000028639 Ybx1 Ybx1
ENSMUSG00000030189 Ybx3 Ybx3
ENSMUSG00000024875 Yif1a Yif1a
ENSMUSG00000030588 Yif1b Yif1b
ENSMUSG00000032182 Yipf2 Yipf2
ENSMUSG00000071074 Yipf3 Yipf3
ENSMUSG00000047694 Yipf6 Yipf6
ENSMUSG00000022773 Ypel1 Ypel1
ENSMUSG00000018427 Ypel2 Ypel2
ENSMUSG00000042675 Ypel3 Ypel3
ENSMUSG00000020849 Ywhae Ywhae
ENSMUSG00000051391 Ywhag Ywhag
ENSMUSG00000076432 Ywhaq Ywhaq
ENSMUSG00000022285 Ywhaz Ywhaz
ENSMUSG00000049090 Zadh2 Zadh2
ENSMUSG00000033454 Zbtb1 Zbtb1
ENSMUSG00000066687 Zbtb16 Zbtb16
ENSMUSG00000051390 Zbtb22 Zbtb22
ENSMUSG00000040433 Zbtb38 Zbtb38
ENSMUSG00000028042 Zbtb7b Zbtb7b
ENSMUSG00000017478 Zc3h18 Zc3h18
ENSMUSG00000022390 Zc3h7b Zc3h7b
ENSMUSG00000029826 Zc3hav1 Zc3hav1
ENSMUSG00000035062 Zc4h2 Zc4h2
ENSMUSG00000028772 Zcchc17 Zcchc17
ENSMUSG00000031428 Zcchc18 Zcchc18
ENSMUSG00000055538 Zcchc24 Zcchc24
ENSMUSG00000022635 Zcrb1 Zcrb1
ENSMUSG00000037108 Zcwpw1 Zcwpw1
ENSMUSG00000015335 Zdhhc12 Zdhhc12
ENSMUSG00000034265 Zdhhc14 Zdhhc14
ENSMUSG00000035798 Zdhhc17 Zdhhc17
ENSMUSG00000021969 Zdhhc20 Zdhhc20
ENSMUSG00000036985 Zdhhc9 Zdhhc9
ENSMUSG00000026872 Zeb2 Zeb2
ENSMUSG00000052248 Zeb2os Zeb2os
ENSMUSG00000039686 Zer1 Zer1
ENSMUSG00000026197 Zfand2b Zfand2b
ENSMUSG00000042213 Zfand4 Zfand4
ENSMUSG00000024750 Zfand5 Zfand5
ENSMUSG00000025255 Zfhx4 Zfhx4
ENSMUSG00000055240 Zfp101 Zfp101
ENSMUSG00000058638 Zfp110 Zfp110
ENSMUSG00000060397 Zfp128 Zfp128
ENSMUSG00000062012 Zfp13 Zfp13
ENSMUSG00000057101 Zfp180 Zfp180
ENSMUSG00000054737 Zfp182 Zfp182
ENSMUSG00000042097 Zfp239 Zfp239
ENSMUSG00000030446 Zfp273 Zfp273
ENSMUSG00000001065 Zfp276 Zfp276
ENSMUSG00000036916 Zfp280c Zfp280c
ENSMUSG00000041483 Zfp281 Zfp281
ENSMUSG00000025821 Zfp282 Zfp282
ENSMUSG00000005267 Zfp287 Zfp287
ENSMUSG00000039834 Zfp335 Zfp335
ENSMUSG00000044786 Zfp36 Zfp36
ENSMUSG00000037855 Zfp365 Zfp365
ENSMUSG00000044934 Zfp367 Zfp367
ENSMUSG00000073423 Zfp414 Zfp414
ENSMUSG00000050945 Zfp438 Zfp438
ENSMUSG00000055480 Zfp458 Zfp458
ENSMUSG00000051351 Zfp46 Zfp46
ENSMUSG00000068551 Zfp467 Zfp467
ENSMUSG00000044519 Zfp488 Zfp488
ENSMUSG00000049164 Zfp518a Zfp518a
ENSMUSG00000051184 Zfp524 Zfp524
